,CategorySales,PRICEBRAND1,PRICEBRAND2,PRICEBRAND3,display_brand1,display_brand2,display_brand3,FEATUREBRAND1,FEATUREBRAND2,FEATUREBRAND3,RETAILERMARGINBRAND1,RETAILERMARGINBRAND2,RETAILERMARGINBRAND3,SALESBRAND1,SALESBRAND2,SALESBRAND3,WHOLESALEPRICE1,WHOLESALEPRICE2,WHOLESALEPRICE3,UNITSBRAND1,UNITSBRAND2,UNITSBRAND3,log_CategorySales,log_PRICEBRAND1,log_PRICEBRAND2,log_PRICEBRAND3,log_display_brand1,log_display_brand2,log_display_brand3,log_FEATUREBRAND1,log_FEATUREBRAND2,log_FEATUREBRAND3,log_RETAILERMARGINBRAND1,log_RETAILERMARGINBRAND2,log_RETAILERMARGINBRAND3,log_SALESBRAND1,log_SALESBRAND2,log_SALESBRAND3,log_WHOLESALEPRICE1,log_WHOLESALEPRICE2,log_WHOLESALEPRICE3,log_UNITSBRAND1,log_UNITSBRAND2,log_UNITSBRAND3,August,December,February,January,July,June,March,May,November,October,September,binary_FEATUREBRAND1,binary_FEATUREBRAND2,binary_FEATUREBRAND3
1992-04-12,57685.9925,4.740678023,4.91173776452848,4.685530155,0.291,0.091,0.131,0.0,0.0,0.0,0.129357134767,0.0639180383639,0.124826406,30261.533333,20082.5925,7341.866667,4.27636944058,4.06323039871,4.100652267,6383,4088,1566,10.962786993806727,1.7475773258294325,1.7769398261885914,1.7379243779116849,0.2554171118645054,0.08709470685093373,0.1231021971339834,0.0,0.0,0.0,0.12164856354925564,0.061958356339489616,0.11762871797224426,10.317665702707913,9.907658467165843,8.90148459944936,1.6632382552580176,1.6220046983142298,1.6293684270425453,8.761550139129644,8.316055720364643,7.356918242356021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-04-19,62350.262334,4.805924607,4.99018209946022,4.432340128,0.253,0.116,0.237,0.0,0.0,0.0,0.105943386952,0.0813120546946,0.07651357,30468.95,22771.637667,9109.67466699999,4.46150530634,4.04766982429,4.093205962,6339,4563,2055,11.040539196837479,1.7588788801581552,1.7901218122429359,1.6923700039073124,0.22554067591393134,0.10975086395911929,0.21268909341035092,0.0,0.0,0.0,0.10069871458569335,0.07817516924217932,0.0737276434093417,10.324496231020088,10.033314991918509,9.117202045360374,1.6977244488912113,1.6189267158671983,1.62790748729684,8.754634047431272,8.425954710981966,7.628517626575055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-04-26,56756.8443329999,5.056957379,4.61870386454743,4.531508829,0.153,0.129,0.15,0.0,0.0,0.0,0.0354846223891,0.123890243804,0.093463264,22972.85,26412.394333,7371.6,4.45481090199,4.08000579428,4.107979221,4542,5718,1626,10.946549151923454,1.801207591322245,1.7261010082225356,1.710460622622803,0.142367241286922,0.12133228516752496,0.13976194237515863,0.0,0.0,0.0,0.03486955132227725,0.11679609884242652,0.08934996569153539,10.04211189156416,10.181626521568768,8.905525704517416,1.696497953604443,1.6253124021960392,1.6308038702293641,8.421342865759403,8.651549243915316,7.394493107219038,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-05-03,70853.2928339999,4.968734963,4.20691966971411,4.513471609,0.121,0.147,0.226,0.0,0.0,0.0,-0.0486131593539,0.10867749798,0.085037706,27760.9,34699.326167,8393.06666699999,4.41143132601,4.07221627861,4.129656339,5587,8248,1859,11.168380833742013,1.7865350059557719,1.6499884466974628,1.707194480842678,0.11422114409002286,0.13714983814723367,0.20375683751401963,0.0,0.0,0.0,-0.0498345266477231,0.10316786173018894,0.08161473846231632,10.231419856082605,10.454504365516135,9.03528038608263,1.6885136282927937,1.6237778579075766,1.6350386664903749,8.628376720376853,9.017847259860732,7.528331766707247,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1992-05-10,76429.6835,4.745396944,4.15767237083646,4.760029051,0.218,0.142,0.141,0.0,0.0,0.0,-0.0693806185188,0.0677387417119,0.130654229,33025.4,36010.246167,7394.037333,4.44613425152,4.05104522243,4.138111123,6959,8661,1553,11.24413951102044,1.7483990027345646,1.6404853867981875,1.75094251827147,0.19721016928770527,0.1327811112338184,0.1319050708799386,0.0,0.0,0.0,-0.07190491292278696,0.06554308674744277,0.12279642890623205,10.405062520619182,10.491586562181327,8.908564423543245,1.6949060453469191,1.619595196609566,1.6366855261299555,8.847934753328465,9.066700921774572,7.348587530927593,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1992-05-17,83394.947,4.708088993,4.3165833268886,4.609857595,0.281,0.125,0.232,0.0,0.0,0.0,-0.0589513193201,0.0579671812017,0.104513064,37785.366667,37098.380333,8511.2,4.57105160896,4.0583612174,4.128067253,8025,8594,1846,11.331354990043657,1.7418842904180702,1.67083086524652,1.72452533507695,0.2476410229145973,0.11778303565638346,0.208638865111328,0.0,0.0,0.0,-0.060760407812542216,0.05634931329685952,0.09940457178454483,10.539703646365359,10.52135554584148,9.049255707545996,1.7175838348550405,1.6210425607630823,1.6347288343919644,8.990441550826862,9.05893591781695,7.52131798019924,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1992-05-24,127573.043163,4.546776296,4.39289067421553,4.54626381,0.217,0.123,0.24,0.073,0.0,0.0,-0.0489471702544,0.0234469854092,0.097131602,68353.1,48254.609833,10965.33333,4.60791024196,4.04954689293,4.104677925,15033,10984,2411,11.756452205712002,1.7132169114334759,1.6850815443557206,1.713124513678583,0.19638881400539018,0.11600367575630613,0.2151113796169455,0.07045846364856137,0.0,0.0,-0.050185666196724585,0.023176327424673647,0.09269913945789769,11.132456825722468,10.78426736597768,9.302585252182674,1.7241781442475685,1.6192985150895367,1.6301573595186267,9.618069581737414,9.30428598481871,7.788211557847076,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1992-05-31,70326.487,4.723891737,4.77002564354604,4.411193991,0.317,0.1,0.229,0.001,0.0,0.0,0.083292445396,0.0639210685571,0.072526012,36733.0,24201.220333,9392.266667,4.37271854309,4.04750395728,4.091267684,7776,5073,2129,11.160917997112419,1.7446489476439164,1.752676524798874,1.6884697692469364,0.27535642276114397,0.09531017980432493,0.20620083058389785,0.0009995003330834232,0.0,0.0,0.08000496424987776,0.061961204480770866,0.07001662513897446,10.51145803568848,10.09419965723359,9.147748399562783,1.6813340268067782,1.618893855212473,1.6275268533847158,8.958925938694943,8.531884740159228,7.6638772587034705,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1992-06-07,82026.410167,4.941647929,4.24446664722635,4.506723592,0.214,0.164,0.161,0.001,0.0,0.0,-0.0455215713677,0.104970381658,0.0921049459999999,32984.266667,39353.5435,9688.6,4.43768143863,4.06490941262,4.091632061,6674,9271,2149,11.314808740719778,1.7819865240227892,1.6571735488276242,1.7059698169015567,0.1939206926373065,0.15186234930924603,0.14928170271575447,0.0009995003330834232,0.0,0.0,-0.0465902357235703,0.09981853068107273,0.08810697710058599,10.403816276117244,10.58036671096665,9.17880842436302,1.6933527638820105,1.6223362525693366,1.6275984198361746,8.80612448326845,9.134754385019587,7.673223121121708,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1992-06-14,91002.369837,4.807370426,4.32691146142391,4.466096388,0.268,0.135,0.236,0.02,0.0,0.0,-0.0399675529342,0.0779123607406,0.084620763,40077.5,40588.699167,10336.17067,4.4998475243,4.06398179152,4.088171906,8336,9380,2314,11.418651815989174,1.759127873919764,1.6727716070766143,1.6985647214521171,0.2374408560150342,0.126632650933366,0.211880359035499,0.01980262729617973,0.0,0.0,-0.040788196064554326,0.07502617116765704,0.0812303987046173,10.598595309908708,10.611269598300181,9.243501481025202,1.7047203689995942,1.6221530891640046,1.626918612023672,9.028458718410613,9.14644164612595,7.747164966520335,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1992-06-21,71512.1935,4.669814282,4.90809220376042,4.779970117,0.287,0.117,0.1,0.003,0.0,0.0,0.0714240176807,0.056468785039,0.142961187,39078.316667,24684.4395,7749.437333,4.55753653942,4.02870305725,4.096619915,8368,5029,1621,11.177637236135077,1.735156362705866,1.776322971141871,1.7543985126017172,0.25231392861398955,0.11064652008706365,0.09531017980432493,0.002995508979798371,0.0,0.0,0.06898862131323942,0.05493201200474388,0.13362242710575853,10.573348620512546,10.113968854869084,8.955504550819793,1.7151549416290226,1.615162109363819,1.6285775582419075,9.032289682032873,8.523175263093785,7.3914152346753585,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1992-06-28,126704.372167,4.554454504,4.41633579185585,4.814939228,0.196,0.133,0.00899999999999999,0.066,0.0,0.0,-0.0233189656904,0.0319009767578,0.150354396,68282.466667,48309.8015,10112.104,4.51932017466,4.02192334778,4.090991949,14992,10938,2100,11.749619766097007,1.714600219169836,1.6894195336614395,1.7604303350131791,0.17898265552843995,0.12486898204586927,0.008959741371471801,0.06391332574365285,0.0,0.0,-0.023595154850136617,0.031402709701541236,0.14007006533518615,11.131422946958162,10.785410448178784,9.22158728764243,1.7082546959400942,1.6138129973333644,1.6274726935007595,9.615338704494903,9.30008966411979,7.650168700845001,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1992-07-05,68167.528833,4.95808583,4.35961621592821,4.511475137,0.162,0.128,0.118,0.0,0.005,0.0,-0.0189241293532,0.111009198703,0.093480971,28289.9,31611.2875,8266.341333,4.44211815713,4.0520963741,4.089738059,5705,7250,1832,11.12973828326728,1.7847492600282135,1.6788923710132695,1.7068323072979308,0.1501426584297194,0.12044615307586726,0.11154137473290732,0.0,0.004987541511038968,0.0,-0.019105482298497473,0.10526879028388278,0.08936615906283132,10.250295477151191,10.361301168931112,9.020068253017719,1.6941683522036308,1.61980328073147,1.627226367352172,8.649273531773446,8.888894669371593,7.513709247839705,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1992-07-12,77930.145834,4.835824518,4.32107046403357,4.413054692,0.224,0.148,0.269,0.004,0.002,0.0,-0.0163752316707,0.0864069503497,0.0708995729999999,33536.266667,34459.4125,9934.466667,4.39182899395,4.05253844932,4.100170999,6934,7974,2251,11.263580970104336,1.764015561325665,1.6716744981564255,1.6888135715879247,0.20212418409013433,0.1380212978973746,0.2382291887322507,0.003992021269537457,0.001998002662673058,0.0,-0.016510787654479532,0.08287587539912393,0.06849901769457259,10.420412537333606,10.44756648041074,9.203866125900884,1.6848846583351975,1.6198907802261096,1.629274068383875,8.844336332748933,8.984066927653044,7.719573989259581,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1992-07-19,72901.8953329999,4.64703777,4.90073019004534,4.674207121,0.328,0.147,0.198,0.008,0.0,0.006,0.0807467536808999,0.0491741900101,0.119837244,38267.483333,26154.212,8480.2,4.50501213653,4.03819312744,4.114063021,8234,5336,1814,11.196883633710126,1.7311311191755037,1.775076104278544,1.7359308392452724,0.28367405105424215,0.13714983814723367,0.18065349969325756,0.007968169649176881,0.0,0.005982071677547469,0.07765224079602215,0.04800336902262493,0.11318335689019746,10.552381946931531,10.171803761296617,9.045607228208395,1.7056589748098154,1.6170475113441554,1.6319942000234124,9.016148642611741,8.582418976333944,7.503840746698951,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1992-07-26,73743.351667,4.679505502,4.79114215446618,4.652198223,0.229,0.136,0.196,0.001,0.001,0.002,0.0695475467004999,0.0721126282038,0.123399952,37347.066667,27625.018333,8771.266667,4.45792997173,3.97089911329,4.078117185,7980,5765,1885,11.208359683702987,1.7368641694361189,1.7563295354240087,1.7320445355094911,0.20620083058389785,0.1275133202989597,0.17898265552843995,0.0009995003330834232,0.0009995003330834232,0.001998002662673058,0.06723570549510667,0.06963112075276216,0.11635975838875978,10.52803642662418,10.226513300873671,9.079350508870515,1.6970695918135836,1.603600731853279,1.6249405600150353,8.984818995876008,8.659733878198347,7.542213463193403,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1992-08-02,72648.710666,4.829947914,4.29391364812954,4.77375783,0.162,0.11,0.032,0.0,0.002,0.001,-0.0344290804724,0.0980907185926,0.150866463,32812.983333,32495.623333,7340.104,4.44174914666,3.99541114001,4.053557872,6793,7567,1537,11.193404686416514,1.7630080661887007,1.666557792400542,1.7533231388994508,0.1501426584297194,0.10436001532424286,0.031498667059371016,0.0,0.001998002662673058,0.0009995003330834232,-0.03503572613161307,0.09357296134339148,0.14051510476410412,10.398610024651251,10.38889146547396,8.90124451901765,1.6941005434992722,1.6085197190255212,1.620092524332052,8.82379514872053,8.931684110731714,7.338238150065589,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-08-09,72574.634666,4.79469224,4.27578513435203,4.45582763,0.163,0.135,0.117,0.0,0.006,0.0,-0.0443064308878,0.0904135532314,0.091716858,31806.233333,32430.201333,8338.2,4.4652299129,3.99735249913,4.047153118,6633,7584,1871,11.192384533821869,1.756942367529847,1.6631275089219177,1.6966843273001644,0.15100287353652742,0.126632650933366,0.11064652008706365,0.0,0.005982071677547469,0.0,-0.045317951714331534,0.08655703091886721,0.08775155615609835,10.3674490062043,10.386876242494381,9.02872256749047,1.6984061908076256,1.6089082720253782,1.6188243453167874,8.799963219506997,8.933927891782632,7.534762657037537,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-08-16,67618.5929999999,4.734033965,4.81040947753941,4.379741587,0.2,0.147,0.255,0.0,0.002,0.0,0.0624784575235,0.079745826299,0.076586788,33396.433333,25074.493,9147.666667,4.50986251333,3.98841284507,4.044311249,7054,5212,2088,11.12165305731445,1.7464192908827696,1.7596510464422186,1.6826403408639783,0.1823215567939546,0.13714983814723367,0.22713557258374711,0.0,0.001998002662673058,0.0,0.06060434633888875,0.07672566741846365,0.07379565510211414,10.416234329694596,10.12964627365381,9.121363428197904,1.7065396706448002,1.6071177920491118,1.618261122979221,8.861491864286915,8.558910784768106,7.644440761556566,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-08-23,70804.7655,4.624810945,4.85315837572053,4.504988071,0.22,0.108,0.239,0.007,0.001,0.0,0.0724258351766,0.0587527229924,0.102070238,37706.25,24580.544833,8517.970667,4.50166432711,3.97659179807,4.045162866,8153,5064,1890,11.167695709982093,1.7271873377478848,1.7669814088393816,1.7056546032331492,0.19885085874516517,0.10255658832509215,0.2143046026470053,0.006975613736425138,0.0009995003330834232,0.0,0.06992321807848066,0.05709153887446804,0.09719044554172182,10.537607662639656,10.10975123033143,9.0500507987924,1.705050651391879,1.604745278845515,1.6184299359405938,9.006263883379198,8.530109416682784,7.544861068658458,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-08-30,94265.4825,4.492420255,4.30063773589873,4.548817663,0.15,0.107,0.105,0.074,0.0,0.0,-0.0355643681313,0.0312031909339,0.112839922,48315.166667,37311.715833,8638.6,4.45358719954,3.96472368479,4.035529435,10754,8675,1899,11.453880970657027,1.7033690062818334,1.6678271408473622,1.713584871369749,0.13976194237515863,0.10165365372649982,0.09984533496971612,0.071389996086673,0.0,0.0,-0.036212186169036986,0.030726267027017178,0.10691523625318426,10.785521497239047,10.527089454587239,9.064111564430098,1.6962735939058433,1.6023576433382,1.616518671585949,9.28312604170183,9.068315871946766,7.549609165154532,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1992-09-06,67616.7895,4.949118852,4.32694994582039,4.457698514,0.108,0.133,0.111,0.0,0.006,0.007,0.00156675881626,0.124688733283,0.094503402,28610.433333,30206.956167,8799.4,4.32017065885,3.98189498516,4.036430839,5780,6981,1973,11.121626385695011,1.78324311648998,1.6727788315739134,1.6970271833108874,0.10255658832509215,0.12486898204586927,0.10526051065749294,0.0,0.005982071677547469,0.006975613736425138,0.0015655327301529196,0.11750631584676606,0.09030074624456569,10.261561683810562,10.315860617904715,9.082552453978726,1.6715053815702445,1.6058103377659598,1.6166976643495987,8.662331957082475,8.851090687664982,7.587817219993427,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1992-09-13,67787.160667,4.93294644,4.34062184121823,4.437493614,0.1134,0.132,0.138,0.0004,0.005,0.0056,0.000784874277175,0.121031951061,0.089763103,28904.7499998,30004.7840002,8877.626667,4.33721499879,3.98431508865,4.039170416,5859,6912,2000,11.124142837249712,1.7805209597623048,1.6753420958587026,1.6933182219773313,0.10741839676727029,0.1239859797809913,0.1292723357041391,0.0003999200213268913,0.004987541511038968,0.0055843782939006634,0.0007845664244327782,0.11424964596840788,0.085960335922762,10.271795816241019,10.309145442067427,9.09140216940884,1.674703981117884,1.606295999520959,1.6172414685352106,8.675904882571059,8.841158975945264,7.601402334583733,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1992-09-20,67955.998122,4.917256936,4.35433972440565,4.417843913,0.118746,0.13101,0.16473,0.000796,0.00401,0.004214,5.29450729426e-06,0.11745933764,0.0851114719999999,29196.123499932,29804.633555068,8955.241067,4.35431667032,3.986662928,4.041834714,5937,6844,2027,11.126630403562498,1.777872986108221,1.6779073955329633,1.6896979342778173,0.11220841518154186,0.12311103882787523,0.15248930050059215,0.0007956833600191608,0.004001981379298014,0.004205145967214064,5.294493278507931e-06,0.11105765994423865,0.08168272088562258,10.281825473127617,10.302452700098733,9.100105894171937,1.6779030898414182,1.60676693414532,1.617770046395786,8.689127655323706,8.83127373772255,7.614805364711073,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1992-09-27,68129.436712,4.925520163,4.39206047707532,4.421506516,0.124254,0.12999,0.19227,0.001204,0.00299,0.002786,-0.000803709213698,0.113827020947,0.080361256,29496.326500068,29598.417944932,9034.692267,4.39559041655,4.01039368489,4.0661887,5988,6739,2043,11.12917933372809,1.7792684743913996,1.684927589621906,1.6903737318107754,0.11711970458985763,0.12220878312756955,0.17585905306073998,0.001203275773254363,0.0029855388403660444,0.0027821262950932955,-0.0008040323611040476,0.10780185202191324,0.07729548150101072,10.292054911104687,10.295509976096245,9.10893782067773,1.6855820304516056,1.6115144918279045,1.6225887992079295,8.697679732264463,8.815815203906352,7.622663951323595,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1992-10-04,68298.274167,4.910369973,4.40623441385024,4.402440702,0.1296,0.129,0.219,0.0016,0.002,0.0014,-0.00159460932728,0.110347744706,0.075791339,29787.7000002,29398.2674998,9112.306667,4.41326063634,4.01266081904,4.068773828,6066,6671,2069,11.131654418372106,1.7767084306430676,1.6875528087066578,1.686850833309051,0.12186358775684052,0.12133228516752496,0.19803085049913455,0.0015987213636970735,0.001998002662673058,0.0013990209137074087,-0.001595882069931424,0.10467324978012686,0.07305652007166961,10.301884405956873,10.288725038043602,9.117490895526545,1.6888516167277121,1.6119668757170225,1.6230989398323121,8.710619527942297,8.805674944038582,7.635303886259415,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1992-10-11,68468.6453329999,4.895364702,4.42074881165502,4.383513467,0.135,0.128,0.246,0.002,0.001,0.0,-0.0023992512227,0.106878633081,0.071215317,30082.016667,29196.095333,9190.533333,4.43135529865,4.01490626707,4.071340167,6145,6604,2096,11.134145792212689,1.774166398403088,1.6902339630406598,1.6833412218029662,0.126632650933366,0.12044615307586726,0.2199384203652614,0.001998002662673058,0.0009995003330834232,0.0,-0.0024021340379032042,0.10154401183619206,0.06879381420969953,10.311716061166907,10.281824508411157,9.126038049419098,1.6921886973971387,1.6124147307247723,1.623605115414965,8.72355674269043,8.795582216956426,7.64826303090192,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1992-10-18,56735.136167,4.774363516,4.88058457878513,4.654525931,0.171,0.126,0.155,0.003,0.0,0.0,0.0794149382568,0.0860527224426,0.121857002,27599.566667,21808.836167,7326.733333,4.4929932558,3.99793762642,4.087339354,5780,4468,1574,10.94616660888163,1.7534280366542296,1.771656175129614,1.7324562742237608,0.15785808461558032,0.11867152971749854,0.14410034397375687,0.002995508979798371,0.0,0.0,0.07641917051446072,0.08254976770223492,0.1149853497803045,10.225591582907517,9.990116347338025,8.899421515544448,1.7034733265789177,1.6090253526270053,1.626754973660825,8.662331957082475,8.404919948933452,7.362010551259734,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1992-10-25,57081.835833,4.698898376,4.92176457691474,4.837641153,0.152,0.089,0.014,0.007,0.0,0.0,0.0877198542228,0.0754887688603,0.164629275,28897.733333,21672.3025,6511.8,4.49002810571,3.97437982975,4.0412238,6149,4403,1346,10.952258752084077,1.7402728887935388,1.778634474906538,1.7643268030881138,0.14149956227369942,0.0852598439508234,0.013902905168991434,0.006975613736425138,0.0,0.0,0.08408362835072684,0.07277522695638491,0.15240281749117077,10.271553043832032,9.983836482549586,8.781524750259768,1.7029333749454936,1.6043007055035012,1.6176488700682066,8.724207360800564,8.390268497842571,7.205635176410364,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1992-11-01,60710.6785,4.792131404,4.55231382651675,4.78700604,0.16,0.091,0.008,0.006,0.0,0.0,0.0624128709209,0.0931426831294,0.156235776,27800.6,26099.8785,6810.2,4.26819085127,3.98303649998,4.039104436,5801,5733,1422,11.01389135557625,1.7565003419807619,1.714214746556011,1.7556150663098369,0.14842000511827322,0.08709470685093373,0.007968169649176881,0.005982071677547469,0.0,0.0,0.06054261461478323,0.08905674333629782,0.14516970793099176,10.232848851979398,10.169724251748164,8.826323595073887,1.6616870116359632,1.6060394441731027,1.6172283750244718,8.665957964681349,8.654168646443315,7.260522598089852,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1992-11-08,58811.270167,4.772160549,4.66281733604129,4.458630122,0.144,0.132,0.147,0.005,0.014,0.0,0.0534090003117,0.0889335716413,0.095974095,25954.516667,25005.9535,7850.8,4.41378092349,3.98332869524,4.03071713,5438,5362,1760,10.98210578842637,1.7530464556668557,1.733921530923872,1.697197864871204,0.13453089295760606,0.1239859797809913,0.13714983814723367,0.004987541511038968,0.013902905168991434,0.0,0.05203157208960365,0.08519884267917258,0.09164355229758532,10.164139454324038,10.12690920517658,8.968498083854431,1.6889477255580931,1.6060980804470824,1.6155625445259698,8.60135049942296,8.587278798982926,7.473637108496206,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1992-11-15,56189.662167,4.774730415,4.95200180979903,4.466223142,0.14,0.11,0.156,0.075,0.013,0.003,0.089184341859,0.0948561122302999,0.097008314,26561.866667,21884.6915,7743.104,4.51036078751,3.95976049567,4.032962365,5563,4419,1733,10.936505868464643,1.753491573932966,1.7837276015964416,1.698587910309643,0.1310282624064042,0.10436001532424286,0.14496577025018564,0.07232066157962608,0.01291622526654623,0.002995508979798371,0.08542910589610277,0.09062295027826496,0.09258676011578677,10.187269529505617,9.993588346110057,8.954687058618301,1.7066300996981392,1.601357452407667,1.616008750118739,8.624072553043334,8.393894975071744,7.458186157340487,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1992-11-22,58065.706,4.618691748,4.93474216101938,4.560458877,0.114,0.131,0.129,0.095,0.019,0.0,0.085780922639,0.0608998605029,0.115468788,28863.616667,21660.689333,7541.4,4.51143542546,3.96177400944,4.033868218,6249,4389,1653,10.96934773211452,1.726098851753573,1.7808235833132682,1.715680636691459,0.10795714150509236,0.1231021971339834,0.12133228516752496,0.09075436326846412,0.018821754240587667,0.0,0.08229947246840388,0.059117472993684445,0.10927475422109263,10.270371787205915,9.983300510726965,8.928295712741813,1.7068251020249179,1.6017633399841515,1.6161887179834957,8.740336742730447,8.387084506069217,7.4109518755836366,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1992-11-29,52162.6945,4.89968448,4.66138814469795,4.480255809,0.172,0.151,0.261,0.02,0.001,0.0,0.0615779597541,0.115513697739,0.098090184,21642.016667,23075.477833,7445.2,4.37434937313,3.97990928702,4.040786693,4417,4950,1661,10.862142024230236,1.7748988715155747,1.7336691173919276,1.7011517803448772,0.1587116911548208,0.14063112973974562,0.2319050569827826,0.01980262729617973,0.0009995003330834232,0.0,0.05975644247341176,0.10931501427628623,0.09357247450498982,9.98243812560156,10.046569102087338,8.91545911413103,1.6816375198274294,1.6054116754128267,1.6175621597834717,8.393442383980062,8.507344855361422,7.415776975415394,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1992-12-06,56058.518833,4.767328524,4.64294536375134,4.418154763,0.258,0.166,0.27,0.002,0.0,0.0,0.0528642189201,0.0887524055194,0.085350966,23613.6,24566.9855,7877.933333,4.39749968361,3.97971761191,4.041060984,4953,5291,1783,10.934169241610237,1.7522089791976896,1.7304061568120679,1.6897553078544263,0.2295231582782488,0.15357908792830058,0.23901690047049992,0.001998002662673058,0.0,0.0,0.05151427794298104,0.08503245861441944,0.08190340565471058,10.069620443800142,10.109199471921851,8.971947809856927,1.685935824788945,1.6053731849930613,1.6176165726270009,8.507950610049305,8.573951525234847,7.486613313139955,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1992-12-13,76668.989334,4.609496295,4.96259732034607,4.44839773,0.269,0.184,0.128,0.003,0.0,0.002,0.082499802213,0.0590023157082,0.094780182,37426.466667,30114.122667,9128.4,4.55318402295,3.96112626532,4.026777784,8119,6068,2052,11.24726563743724,1.7244609285159898,1.7855061781518757,1.6953215709548861,0.2382291887322507,0.16889853646181388,0.12044615307586726,0.002995508979798371,0.0,0.001998002662673058,0.0792729981813271,0.05732725331017418,0.09055359608411823,10.530160116721765,10.312782738755264,9.119255254014416,1.7143714610854857,1.6016327845813993,1.6147791792376676,9.002085433155724,8.710949125835855,7.627057417018934,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1992-12-20,57869.3845,4.618260374,5.04974279991049,4.703809532,0.239,0.171,0.092,0.019,0.0,0.0,0.0954054830024,0.0587329871246,0.143100393,28875.416667,21552.367833,7441.6,4.56796964905,3.97050934191,4.030692541,6252,4268,1582,10.965961038748334,1.7260220739947059,1.8000157587275827,1.7411342905488594,0.2143046026470053,0.15785808461558032,0.08801087732271337,0.018821754240587667,0.0,0.0,0.0911245988345987,0.05707289802347547,0.13374421385147875,10.270780508681197,9.97828736327505,8.914975529144979,1.7170304720564142,1.603522318139175,1.6155576567416923,8.740816627567298,8.359134886757962,7.367077059881012,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1992-12-27,52914.0405,4.775657049,4.58574063042764,4.732488568,0.141,0.139,0.008,0.008,0.001,0.0,0.0659957527872,0.100162242738,0.154706637,23234.4,23386.173833,6293.466667,4.28310122544,3.93738142553,4.000341179,4865,5099,1329,10.876442896905969,1.7536520246546197,1.7202170343697305,1.7461497415045846,0.1319050708799386,0.1301506844650451,0.007968169649176881,0.007968169649176881,0.0009995003330834232,0.0,0.06390934148355798,0.09545766232642486,0.14384631777243936,10.053432256778684,10.059943024274514,8.74742621961679,1.664513278596762,1.5968351148563418,1.6095061459061442,8.490027523343468,8.536995818712418,7.1929342212158,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1993-01-03,47787.295499,4.858752573,4.65356574838054,4.499099972,0.172,0.0859999999999999,0.109,0.001,0.001,0.0,0.0856109752207,0.114812011103,0.113073047,22325.733333,18610.028833,6851.533333,4.25516944641,3.94683422332,3.99037303,4594,3999,1522,10.774536024457797,1.7679367094268608,1.7322864520028252,1.704584437393156,0.1587116911548208,0.08250122151174356,0.10345870836822997,0.0009995003330834232,0.0009995003330834232,0.0,0.08214293930751787,0.10868579078989658,0.10712470086756869,10.013540043626659,9.831509631987833,8.832373692521184,1.659212248606398,1.5987478211362738,1.6075106624803954,8.432724034789787,8.294049640102028,7.328437352895162,0,0,0,1,0,0,0,0,0,0,0,0,0,0
